"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2007","2007",107.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2008","2008",113.4,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2009","2009",119.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2010","2010",125.1,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2011","2011",131.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2012","2012",136.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2013","2013",141,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2014","2014",144.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2015","2015",147.9,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2016","2016",150,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2017","2017",153.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","AUT","Austria","2018","2018",156.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2000","2000",15.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2001","2001",15.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2002","2002",15.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2003","2003",15.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2004","2004",15.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2005","2005",15.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2006","2006",16.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2007","2007",16.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2008","2008",17.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2009","2009",17.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2010","2010",17.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2011","2011",17.6,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2012","2012",17.8,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2013","2013",18,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2014","2014",18.2,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2015","2015",18.3,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2016","2016",18.4,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2017","2017",18.5,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","AUT","Austria","2018","2018",18.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2000","2000",3.4,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2001","2001",3.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2002","2002",3.8,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2003","2003",3.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2004","2004",4.1,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2005","2005",4.2,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2006","2006",4.3,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2007","2007",4.5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2008","2008",4.6,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2009","2009",4.7,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2010","2010",4.8,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2011","2011",4.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2012","2012",4.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2013","2013",5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2014","2014",5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2015","2015",5,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2016","2016",4.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2017","2017",4.9,,
"STRUPP80","Population: 80 years old and over","TOTPOPTX","% of total population","AUT","Austria","2018","2018",4.9,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2000","2000",1715.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2001","2001",1729.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2002","2002",1746.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2003","2003",1762.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2004","2004",1780.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2005","2005",1799.5,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2006","2006",1809,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2007","2007",1810.1,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2008","2008",1819.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2009","2009",1836.8,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2010","2010",1860.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2011","2011",1883.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2012","2012",1924.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2013","2013",1959.5,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2014","2014",1994.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2015","2015",2030.9,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2016","2016",2062.9,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2017","2017",2095.2,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2018","2018",2130.7,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2000","2000",356.5,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2001","2001",375.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2002","2002",395.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2003","2003",412.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2004","2004",428.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2005","2005",447.7,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2006","2006",465.9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2007","2007",483.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2008","2008",501.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2009","2009",516.7,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2010","2010",533.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2011","2011",553,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2012","2012",572.5,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2013","2013",587.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2014","2014",597.9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2015","2015",611.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2016","2016",618.6,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2017","2017",627.8,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","BEL","Belgium","2018","2018",636.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2000","2000",1016,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2001","2001",1022.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2002","2002",1030,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2003","2003",1036.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2004","2004",1044.1,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2005","2005",1053.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2006","2006",1056.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2007","2007",1055.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2008","2008",1058.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2009","2009",1065.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2010","2010",1075.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2011","2011",1086.3,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2012","2012",1105.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2013","2013",1120.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2014","2014",1136.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2015","2015",1153,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2016","2016",1166.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2017","2017",1181.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2018","2018",1197.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2000","2000",250.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2001","2001",261.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2002","2002",272.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2003","2003",282.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2004","2004",291.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2005","2005",302.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2006","2006",313,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2007","2007",323.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2008","2008",333.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2009","2009",342.4,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2010","2010",351.9,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","BEL","Belgium","2011","2011",363.3,,
